,fold,role,familiarity,test set size,hit number,HR,MAE
0,15,staff,familiar,10,8,0.8,1.3113319665440435
1,15,staff,unfamiliar,9,5,0.5555555555555556,1.7396153207711869
2,15,student,familiar,14,12,0.8571428571428571,1.482069409032593
3,15,student,unfamiliar,13,11,0.8461538461538461,1.251541839343447
