,fold,role,familiarity,test set size,hit number,HR,MAE
0,5,staff,familiar,12,6,0.5,1.6962273268361987
1,5,staff,unfamiliar,11,7,0.6363636363636364,1.478026196029428
2,5,student,familiar,12,10,0.8333333333333334,1.1374944921713992
3,5,student,unfamiliar,11,5,0.45454545454545453,1.6255064507638792
