,fold,role,familiarity,test set size,hit number,HR,MAE
0,17,staff,familiar,11,8,0.7272727272727273,1.4470989598938226
1,17,staff,unfamiliar,12,7,0.5833333333333334,1.4486760904940628
2,17,student,familiar,9,6,0.6666666666666666,1.7913215109634533
3,17,student,unfamiliar,8,3,0.375,2.181437061326549
