,fold,role,familiarity,test set size,hit number,HR,MAE
0,11,staff,familiar,10,5,0.5,1.652064284478953
1,11,staff,unfamiliar,9,6,0.6666666666666666,1.3731399169834781
2,11,student,familiar,10,5,0.5,1.5616966491947455
3,11,student,unfamiliar,12,9,0.75,1.4166295118250545
