,fold,role,familiarity,test set size,hit number,HR,MAE
0,10,staff,familiar,16,12,0.75,1.2704844541019047
1,10,staff,unfamiliar,16,9,0.5625,1.2449758378366476
2,10,student,familiar,13,10,0.7692307692307693,1.3163205829023883
3,10,student,unfamiliar,13,10,0.7692307692307693,1.552032083062398
