,features,importance_gain
0,color,75.66866331696656
1,intensity,108.51933008432388
2,shape_size,17.63347792206332
3,integration,6.7292689410969615
4,choice,105.98040199279785
5,visibility,149.30689191818237
6,proximity2dp,50.69784998893738
7,proximity2fe,33.138037383556366
8,proximity2be,0.0
9,uniqueness,51.163029193878174
10,wellknownness,34.0740550160408
11,relevance,69.83980846620216
