,features,importance_gain
0,color,56.03014056878055
1,intensity,334.3561522960663
2,shape_size,12.132195599377155
3,integration,1.1052450239658356
4,choice,0.0
5,visibility,277.40849125615205
6,proximity2dp,29.140349626541138
7,proximity2fe,50.47366727143526
8,proximity2be,7.563300132751465
9,uniqueness,0.0
10,wellknownness,0.0
11,relevance,69.162574869732
