,features,importance_gain
0,color,70.15032786596566
1,intensity,254.5778043270111
2,shape_size,0.0
3,integration,0.0
4,choice,0.0
5,visibility,15.970090746879578
6,proximity2dp,3.563539981842041
7,proximity2fe,23.388926945626736
8,proximity2be,38.21294152736664
9,uniqueness,0.0
10,wellknownness,18.01219940185547
11,relevance,37.28149073270288
