,features,importance_gain
0,color,14.382258241756062
1,intensity,17.96045006462373
2,shape_size,2.0180993736721575
3,integration,0.0
4,choice,0.0
5,visibility,33.590149998664856
6,proximity2dp,2.101329382508993
7,proximity2fe,19.424621045589447
8,proximity2be,0.42334800958633423
9,uniqueness,0.0
10,wellknownness,0.0
11,relevance,72.18171664449619
