,features,importance_gain
0,color,14.37450253411589
1,intensity,21.647105967625976
2,shape_size,5.497461068218399
3,integration,10.441712398431264
4,choice,0.21240100264549255
5,visibility,91.44314937805757
6,proximity2dp,1.0498217176645994
7,proximity2fe,28.345706076652277
8,proximity2be,14.808038925752044
9,uniqueness,4.500669743865728
10,wellknownness,12.50759394466877
11,relevance,124.97640351550945
