,features,importance_gain
0,color,9.177951842255425
1,intensity,11.729328603483737
2,shape_size,0.8329752990975976
3,integration,0.0
4,choice,0.0
5,visibility,30.980658031068742
6,proximity2dp,0.7753419876098633
7,proximity2fe,10.240744246169925
8,proximity2be,4.5262298583984375
9,uniqueness,0.0
10,wellknownness,0.0
11,relevance,56.81934864772484
