,features,importance_gain
0,color,12.29867877275683
1,intensity,22.284908471629024
2,shape_size,5.980765759944916
3,integration,2.443201005458832
4,choice,0.0
5,visibility,32.76045782864094
6,proximity2dp,4.128703907132149
7,proximity2fe,7.7793467420269735
8,proximity2be,2.6755199432373047
9,uniqueness,0.0
10,wellknownness,6.440399885177612
11,relevance,62.24648629128933
