,features,importance_gain
0,color,31.273025625407172
1,intensity,74.40873274300247
2,shape_size,9.282222829759121
3,integration,3.4540435280650854
4,choice,11.75246000289917
5,visibility,17.794670929259155
6,proximity2dp,4.771663095802069
7,proximity2fe,20.63060288131237
8,proximity2be,2.5909290313720703
9,uniqueness,1.211709976196289
10,wellknownness,0.676596000790596
11,relevance,137.30811638117302
