,features,importance_gain
0,color,15.910254023357993
1,intensity,27.48498499393463
2,shape_size,13.557021132379305
3,integration,2.2728029259014875
4,choice,0.0
5,visibility,77.28466834127903
6,proximity2dp,5.644399896264076
7,proximity2fe,13.410289764404297
8,proximity2be,4.246413946151733
9,uniqueness,1.7025599479675293
10,wellknownness,7.440096139907837
11,relevance,99.12790381256491
