,features,importance_gain
0,color,16.42713005330188
1,intensity,7.090586721897125
2,shape_size,3.345424972474575
3,integration,1.6699600219726562
4,choice,0.0
5,visibility,29.91789636015892
6,proximity2dp,31.46619651466608
7,proximity2fe,3.8416066765785217
8,proximity2be,6.713520050048828
9,uniqueness,0.0
10,wellknownness,0.0
11,relevance,80.87224028544733
