,features,importance_gain
0,color,5.360817307024263
1,intensity,24.846155308187008
2,shape_size,5.085211752448231
3,integration,0.0
4,choice,0.0
5,visibility,8.450230124406517
6,proximity2dp,0.0
7,proximity2fe,15.284176856279373
8,proximity2be,0.3537980020046234
9,uniqueness,0.0
10,wellknownness,0.0
11,relevance,51.29983721114695
