,features,importance_gain
0,color,16.465524710249156
1,intensity,37.777502835029736
2,shape_size,0.13383300602436066
3,integration,2.815030097961426
4,choice,0.0
5,visibility,16.969361498951912
6,proximity2dp,0.0
7,proximity2fe,6.845229864120483
8,proximity2be,1.1613800525665283
9,uniqueness,0.7459869980812073
10,wellknownness,0.0
11,relevance,44.94109787046909
