,features,importance_gain
0,color,31.60342438123189
1,intensity,8.833204332739115
2,shape_size,6.057725124061108
3,integration,15.931197166442871
4,choice,1.019562005996704
5,visibility,52.6218904145062
6,proximity2dp,3.69569993019104
7,proximity2fe,7.174018114805222
8,proximity2be,5.311039924621582
9,uniqueness,0.0
10,wellknownness,0.0
11,relevance,72.66182302776724
