,fold,role,familiarity,test set size,hit number,HR,MAE
0,10,staff,familiar,16,7,0.4375,1.7073297360573838
1,10,staff,unfamiliar,16,14,0.875,0.9943315369293647
2,10,student,familiar,13,11,0.8461538461538461,1.3235111606441805
3,10,student,unfamiliar,13,11,0.8461538461538461,1.3787788330499025
