,fold,role,familiarity,test set size,hit number,HR,MAE
0,2,staff,familiar,12,8,0.6666666666666666,1.4952020368133383
1,2,staff,unfamiliar,13,11,0.8461538461538461,1.520828015190825
2,2,student,familiar,8,6,0.75,1.2820645397312942
3,2,student,unfamiliar,10,9,0.9,1.3209448793558827
