,fold,role,familiarity,test set size,hit number,HR,MAE
0,15,staff,familiar,10,6,0.6,1.3956155295324646
1,15,staff,unfamiliar,9,7,0.7777777777777778,1.4430870439549472
2,15,student,familiar,14,11,0.7857142857142857,1.435906505214864
3,15,student,unfamiliar,13,10,0.7692307692307693,1.0496814612475702
