,fold,role,familiarity,test set size,hit number,HR,MAE
0,11,staff,familiar,10,7,0.7,0.7452687190833268
1,11,staff,unfamiliar,9,4,0.4444444444444444,0.8984817491695059
2,11,student,familiar,10,5,0.5,0.7951562846862006
3,11,student,unfamiliar,12,8,0.6666666666666666,0.6862927320266508
