,fold,role,familiarity,test set size,hit number,HR,MAE
0,9,staff,familiar,10,6,0.6,0.8480028426282444
1,9,staff,unfamiliar,9,5,0.5555555555555556,0.7536380906526475
2,9,student,familiar,13,10,0.7692307692307693,0.5539848267660457
3,9,student,unfamiliar,14,11,0.7857142857142857,0.6154471968736656
