,fold,role,familiarity,test set size,hit number,HR,MAE
0,17,staff,familiar,11,7,0.6363636363636364,0.6690163858069773
1,17,staff,unfamiliar,12,6,0.5,0.6488506861812908
2,17,student,familiar,9,6,0.6666666666666666,0.8484708093636666
3,17,student,unfamiliar,8,5,0.625,0.9228597174976297
