PID,gender,age,SOD,role,staying,floor,office_number,pair,place1,place2,place4familiar,place4unfamiliar,familiar,unfamiliar,vis_diff,str_diff,sem_diff,sign_diff,fre_diff,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
STU03,female,26,63,master,36, , , ,L11,K32,K32,K32,-1,-1,.566723630421085,-1.14766919527701,-.876759188666684,-1.63501294390371,-.679366220486757,0,.731925055,.968245837,-1.710797846,-1.1611695,-.571040241,-.888523317,-1.741754249,0,-1.635012944,-.67936622
STU03,female,26,63,master,36, , , ,J10,WC-J,WC-J,J10,-1,1,1.01876124330234,.958096740578253,1.24637052769855,2.18001725853828,-.679366220486757,.624187784,1.463850109,.968245837,0,1.1611695,1.713120722,1.332784975,.58058475,1.825741858,2.180017259,-.67936622
STU03,female,26,63,master,36, , , ,J10,H38,H38,J10,-1,1,-.774786225065204,.767749993671532,1.24637052769855,2.18001725853828,1.35873244097351,-.624187784,-.731925055,-.968245837,0,1.1611695,1.142080481,1.332784975,.58058475,1.825741858,2.180017259,1.358732441
STU03,female,26,63,master,36, , , ,J10,H92,H92,J10,-1,1,.789389208222674,.859354717998587,1.88416043594691,2.18001725853828,.679366220486757,1.872563352,1.463850109,-.968245837,.855398923,.58058475,1.142080481,2.66556995,1.1611695,1.825741858,2.180017259,.67936622
STU03,female,26,63,master,36, , , ,J10,K32,K32,K32,-1,-1,-.530811206828071,1.62710471167012,-.580584749787138,.54500431463457,1.35873244097351,-.624187784,0,-.968245837,.855398923,1.741754249,2.284160963,0,-1.741754249,0,.545004315,1.358732441
STU03,female,26,63,master,36, , , ,WC-J,H38,H38,WC-J,-1,1,-1.79354746836754,-.19034674690672,0,0,2.03809866146027,-1.248375568,-2.195775164,-1.936491673,0,0,-.571040241,0,0,0,0,2.038098661
STU03,female,26,63,master,36, , , ,WC-J,H92,H92,WC-J,-1,1,-.229372035079663,-.0987420225796657,.637789908248365,0,1.35873244097351,1.248375568,0,-1.936491673,.855398923,-.58058475,-.571040241,1.332784975,.58058475,0,0,1.358732441
STU03,female,26,63,master,36, , , ,WC-J,K32,K32,K32,-1,-1,-1.54957245013041,.669007971091867,-1.82695527748569,-1.63501294390371,2.03809866146027,-1.248375568,-1.463850109,-1.936491673,.855398923,.58058475,.571040241,-1.332784975,-2.322338999,-1.825741858,-1.635012944,2.038098661
STU03,female,26,63,master,36, , , ,H38,H92,H92,H38,-1,1,1.56417543328788,.0916047243270546,.637789908248365,0,-.679366220486757,2.496751136,2.195775164,0,.855398923,-.58058475,0,1.332784975,.58058475,0,0,-.67936622
STU03,female,26,63,master,36, , , ,H38,K32, ,K32, ,-1,.243975018237133,.859354717998587,-1.82695527748569,-1.63501294390371,0,0,.731925055,0,.855398923,.58058475,1.142080481,-1.332784975,-2.322338999,-1.825741858,-1.635012944,0
STU03,female,26,63,master,36, , , ,H92,K32,K32,K32,-1,-1,-1.32020041505075,.767749993671532,-2.46474518573405,-1.63501294390371,.679366220486757,-2.496751136,-1.463850109,0,0,1.1611695,1.142080481,-2.66556995,-2.902923749,-1.825741858,-1.635012944,.67936622
STU04,male,23,81,master,39, , , ,WC-K,J10,J10,WC-K,-1,1,-.645497224367903,1.87879601068223,-.923307913314615,2.32233899914855,0,-1.328422328,1.328422328,-1.936491673,2.717464882,1.504709588,1.414213562,-2.034190511,1.090008629,-1.825741858,2.322338999,0
STU04,male,23,81,master,39, , , ,WC-K,L12,WC-K,WC-K,1,1,.221403721385024,.211372735936675,-.94761237126059,1.74175424936141,0,-1.992633492,2.656844657,0,.67936622,-.752354794,.707106781,-1.017095255,0,-1.825741858,1.741754249,0
STU04,male,23,81,master,39, , , ,WC-K,WC-H, , , , ,-.442807442770048,-.972974383366551,-.923307913314615,0,-2.39045721866879,-2.656844657,1.328422328,0,0,-1.504709588,-1.414213562,-2.034190511,1.090008629,-1.825741858,0,-2.390457219
STU04,male,23,81,master,39, , , ,WC-K,K32,K32,K32,-1,-1,-.885614885540095,-.00924685356659671,-1.04139971337719,.580584749787138,-1.19522860933439,-2.656844657,0,0,.67936622,0,-.707106781,-2.034190511,-1.090008629,0,.58058475,-1.195228609
STU04,male,23,81,master,39, , , ,WC-K,Elevator2ME,WC-K,WC-K,1,1,-.866900945752927,.226455406828919,.54500431463457,1.74175424936141,0,-1.992633492,1.328422328,-1.936491673,.67936622,0,0,0,1.635012944,0,1.741754249,0
STU04,male,23,81,master,39, , , ,J10,L12,J10,L12,1,-1,.866900945752927,-1.66742327474555,-.0243044579459747,-.580584749787138,0,-.664211164,1.328422328,1.936491673,-2.038098661,-2.257064382,-.707106781,1.017095255,-1.090008629,0,-.58058475,0
STU04,male,23,81,master,39, , , ,J10,WC-H,J10,WC-H,1,-1,.202689781597855,-2.85177039404878,0,-2.32233899914855,-2.39045721866879,-1.328422328,0,1.936491673,-2.717464882,-3.009419175,-2.828427125,0,0,0,-2.322338999,-2.390457219
STU04,male,23,81,master,39, , , ,J10,K32,K32,K32,-1,-1,-.240117661172192,-1.88804286424882,-.118091800062575,-1.74175424936141,-1.19522860933439,-1.328422328,-1.328422328,1.936491673,-2.038098661,-1.504709588,-2.121320344,0,-2.180017259,1.825741858,-1.741754249,-1.195228609
STU04,male,23,81,master,39, , , ,J10,Elevator2ME,J10,Elevator,1,-1,-.221403721385024,-1.65234060385331,1.46831222794919,-.580584749787138,0,-.664211164,0,0,-2.038098661,-1.504709588,-1.414213562,2.034190511,.545004315,1.825741858,-.58058475,0
STU04,male,23,81,master,39, , , ,L12,WC-H, ,WC-H, ,-1,-.664211164155072,-1.18434711930323,.0243044579459747,-1.74175424936141,-2.39045721866879,-.664211164,-1.328422328,0,-.67936622,-.752354794,-2.121320344,-1.017095255,1.090008629,0,-1.741754249,-2.390457219
STU04,male,23,81,master,39, , , ,L12,K32,K32,K32,-1,-1,-1.10701860692512,-.220619589503272,-.0937873421166002,-1.16116949957428,-1.19522860933439,-.664211164,-2.656844657,0,0,.752354794,-1.414213562,-1.017095255,-1.090008629,1.825741858,-1.1611695,-1.195228609
STU04,male,23,81,master,39, , , ,L12,Elevator2ME,L12,Elevator,1,-1,-1.08830466713795,.0150826708922437,1.49261668589516,0,0,0,-1.328422328,-1.936491673,0,.752354794,-.707106781,1.017095255,1.635012944,1.825741858,0,0
STU04,male,23,81,master,39, , , ,WC-H,K32,K32,WC-H,-1,1,-.442807442770048,.963727529799954,-.118091800062575,.580584749787138,1.19522860933439,0,-1.328422328,0,.67936622,1.504709588,.707106781,0,-2.180017259,1.825741858,.58058475,1.195228609
STU04,male,23,81,master,39, , , ,WC-H,Elevator2ME,WC-H,WC-H,1,1,-.424093502982879,1.19942979019547,1.46831222794919,1.74175424936141,2.39045721866879,.664211164,0,-1.936491673,.67936622,1.504709588,1.414213562,2.034190511,.545004315,1.825741858,1.741754249,2.390457219
STU04,male,23,81,master,39, , , ,K32,Elevator2ME,K32,Elevator,1,-1,.0187139397871686,.235702260395516,1.58640402801176,1.16116949957428,1.19522860933439,.664211164,1.328422328,-1.936491673,0,0,.707106781,2.034190511,2.725021573,0,1.1611695,1.195228609
STU05,female,23,76,master,48, , , ,WC-L,Elevator2ME,Elevator,Elevator,-1,-1,-.461709478849103,-.786754780725134,1.13654068830157,1.75411603861406,2.58198889747161,0,-.431665847,-.953462589,-3.042903097,-.534522484,1.217161239,.912870929,0,2.496751136,1.754116039,2.581988897
STU05,female,23,76,master,48, , , ,WC-L,L40,WC-L,WC-L,1,1,1.39829509048115,.915556851583193,.549534719418897,2.19264504826757,2.58198889747161,1.469693846,1.294997542,1.430193884,-1.217161239,2.138089935,1.825741858,2.738612788,-1.090008629,0,2.192645048,2.581988897
STU05,female,23,76,master,48, , , ,WC-L,L12,WC-L,WC-L,1,1,-.773286295446499,-.989614987208529,-.72667241951276,.877058019307029,2.58198889747161,-.979795897,-.863331695,-.476731295,-1.825741858,-.534522484,-.608580619,0,-2.180017259,0,.877058019,2.581988897
STU05,female,23,76,master,48, , , ,WC-L,K32,K32,WC-L,-1,1,-1.07608534275467,-.81144082593358,-.214319515143548,-.438529009653515,1.93649167310371,-.979795897,-1.294997542,-.953462589,-1.825741858,0,-.608580619,.912870929,-2.180017259,.624187784,-.43852901,1.936491673
STU05,female,23,76,master,48, , , ,WC-L,WC-K,WC-K,WC-K,-1,-1,.932196726987432,-.22754625169184,-.240714004909477,.877058019307029,1.93649167310371,.979795897,.863331695,.953462589,-1.217161239,.534522484,0,.912870929,-1.635012944,0,.877058019,1.936491673
STU05,female,23,76,master,48, , , ,Elevator2ME,L40,Elevator,Elevator,1,1,1.86000456933025,1.70231163230833,-.587005968882674,.438529009653515,0,1.469693846,1.726663389,2.383656473,1.825741858,2.672612419,.608580619,1.825741858,-1.090008629,-2.496751136,.43852901,0
STU05,female,23,76,master,48, , , ,Elevator2ME,L12,Elevator,Elevator,1,1,-.311576816597397,-.202860206483395,-1.86321310781433,-.877058019307029,0,-.979795897,-.431665847,.476731295,1.217161239,0,-1.825741858,-.912870929,-2.180017259,-2.496751136,-.877058019,0
STU05,female,23,76,master,48, , , ,Elevator2ME,K32,Elevator,Elevator,1,1,-.614375863905568,-.0246860452084452,-1.35086020344512,-2.19264504826757,-.645497224367903,-.979795897,-.863331695,0,1.217161239,.534522484,-1.825741858,0,-2.180017259,-1.872563352,-2.192645048,-.645497224
STU05,female,23,76,master,48, , , ,Elevator2ME,WC-K,Elevator,Elevator,1,1,1.39390620583653,.559208529033294,-1.37725469321105,-.877058019307029,-.645497224367903,.979795897,1.294997542,1.906925178,1.825741858,1.069044968,-1.217161239,0,-1.635012944,-2.496751136,-.877058019,-.645497224
STU05,female,23,76,master,48, , , ,L40,L12, ,L12, ,-1,-2.17158138592765,-1.90517183879172,-1.27620713893166,-1.31558702896054,0,-2.449489743,-2.158329237,-1.906925178,-.608580619,-2.672612419,-2.434322478,-2.738612788,-1.090008629,0,-1.315587029,0
STU05,female,23,76,master,48, , , ,L40,K32,K32,K32,-1,-1,-2.47438043323582,-1.72699767751677,-.763854234562445,-2.63117405792109,-.645497224367903,-2.449489743,-2.589995084,-2.383656473,-.608580619,-2.138089935,-2.434322478,-1.825741858,-1.090008629,.624187784,-2.631174058,-.645497224
STU05,female,23,76,master,48, , , ,L40,WC-K,WC-K,WC-K,-1,-1,-.466098363493716,-1.14310310327503,-.790248724328375,-1.31558702896054,-.645497224367903,-.489897949,-.431665847,-.476731295,0,-1.603567451,-1.825741858,-1.825741858,-.545004315,0,-1.315587029,-.645497224
STU05,female,23,76,master,48, , , ,L12,K32,K32,L12,-1,1,-.302799047308171,.17817416127495,.512352904369212,-1.31558702896054,-.645497224367903,0,-.431665847,-.476731295,0,.534522484,0,.912870929,0,.624187784,-1.315587029,-.645497224
STU05,female,23,76,master,48, , , ,L12,WC-K,WC-K, ,-1, ,1.70548302243393,.762068735516689,.485958414603282,0,-.645497224367903,1.959591794,1.726663389,1.430193884,.608580619,1.069044968,.608580619,.912870929,.545004315,0,0,-.645497224
STU05,female,23,76,master,48, , , ,K32,WC-K,WC-K,K32,-1,1,2.0082820697421,.583894574241739,-.0263944897659299,1.31558702896054,0,1.959591794,2.158329237,1.906925178,.608580619,.534522484,.608580619,0,.545004315,-.624187784,1.315587029,0
STU06,female,24,67,master,48, , , ,J10,WC-K,J10,WC-K,1,-1,-.11426,0,-.137396667,.67936,0,-1.46385,-1.32842,2.44949,0,0,0,.96825,1.06905,-2.44949,.67936,0
STU06,female,24,67,master,48, , , ,J10,Elevator2ME,J10,Elevator,1,-1,-1.373563333,-1.696883333,-.349173333,-1.35873,2.03419,-1.46385,-2.65684,0,-1.82574,-1.32842,-1.93649,1.93649,-.53452,-2.44949,-1.35873,2.03419
STU06,female,24,67,master,48, , , ,J10,L12,J10,L12,1,-1,-1.861516667,-1.696883333,-1.172843333,-.67937,2.03419,-2.92771,-2.65684,0,-1.82574,-1.32842,-1.93649,0,-1.06904,-2.44949,-.67937,2.03419
STU06,female,24,67,master,48, , , ,J10,K32,K32,K32,-1,-1,-.987886667,-1.254076667,-1.673766667,-2.0381,2.03419,-2.19578,-1.99263,1.22475,-1.82574,0,-1.93649,-.96824,-1.60357,-2.44949,-2.0381,2.03419
STU06,female,24,67,master,48, , , ,J10,WC-J,J10,WC-J,1,-1,-.987886667,-.202686667,-.638323333,0,1.01709,-2.19578,-1.99263,1.22475,0,1.32843,-1.93649,0,.53452,-2.44949,0,1.01709
STU06,female,24,67,master,48, , , ,WC-K,Elevator2ME,Elevator,Elevator,-1,-1,-1.259303333,-1.696883333,-.211776667,-2.03809,2.03419,0,-1.32842,-2.44949,-1.82574,-1.32842,-1.93649,.96824,-1.60357,0,-2.03809,2.03419
STU06,female,24,67,master,48, , , ,WC-K,L12,L12,WC-K,-1,1,-1.747256667,-1.696883333,-1.035446667,-1.35873,2.03419,-1.46386,-1.32842,-2.44949,-1.82574,-1.32842,-1.93649,-.96825,-2.13809,0,-1.35873,2.03419
STU06,female,24,67,master,48, , , ,WC-K,K32,K32,K32,-1,-1,-.873626667,-1.254076667,-1.53637,-2.71746,2.03419,-.73193,-.66421,-1.22474,-1.82574,0,-1.93649,-1.93649,-2.67262,0,-2.71746,2.03419
STU06,female,24,67,master,48, , , ,WC-K,WC-J,WC-J, ,-1, ,-.873626667,-.202686667,-.500926667,-.67936,1.01709,-.73193,-.66421,-1.22474,0,1.32843,-1.93649,-.96825,-.53453,0,-.67936,1.01709
STU06,female,24,67,master,48, , , ,Elevator2ME,L12,L12,Elevator,-1,1,-.487953333,0,-.82367,.67936,0,-1.46386,0,0,0,0,0,-1.93649,-.53452,0,.67936,0
STU06,female,24,67,master,48, , , ,Elevator2ME,K32,K32,Elevator,-1,1,.385676667,.442806667,-1.324593333,-.67937,0,-.73193,.66421,1.22475,0,1.32842,0,-2.90473,-1.06905,0,-.67937,0
STU06,female,24,67,master,48, , , ,Elevator2ME,WC-J,Elevator,Elevator,1,1,.385676667,1.494196667,-.28915,1.35873,-1.0171,-.73193,.66421,1.22475,1.82574,2.65685,0,-1.93649,1.06904,0,1.35873,-1.0171
STU06,female,24,67,master,48, , , ,L12,K32,K32,K32,-1,-1,.87363,.442806667,-.500923333,-1.35873,0,.73193,.66421,1.22475,0,1.32842,0,-.96824,-.53453,0,-1.35873,0
STU06,female,24,67,master,48, , , ,L12,WC-J,L12,WC-J,1,-1,.87363,1.494196667,.53452,.67937,-1.0171,.73193,.66421,1.22475,1.82574,2.65685,0,0,1.60356,0,.67937,-1.0171
STU06,female,24,67,master,48, , , ,K32,WC-J,K32,K32,1,1,0,1.05139,1.035443333,2.0381,-1.0171,0,0,0,1.82574,1.32843,0,.96824,2.13809,0,2.0381,-1.0171
STU07,female,24,55,master,26, , , ,L11,WC-K,L11,WC-K,1,-1,-1.48111,.193526667,-.27524,-2.18001,0,-1.71312,-1.01709,-1.71312,0,0,.58058,-.82572,0,0,-2.18001,0
STU07,female,24,55,master,26, , , ,L11,H38,L11,H38,1,-1,-1.100416667,-.157273333,2.083096667,0,2.39045,-1.14208,-1.01709,-1.14208,-1.63299,0,1.16117,1.65145,2.14835,2.44949,0,2.39045
STU07,female,24,55,master,26, , , ,L11,WC-J,L11,WC-J,1,-1,-1.48111,.981966667,-.27524,-2.18001,0,-1.71312,-1.01709,-1.71312,.81649,.96824,1.16117,-.82572,0,0,-2.18001,0
STU07,female,24,55,master,26, , , ,L11,K32,L11,L11,1,1,-.719723333,.64489,-.454266667,-.545,1.19522,-.57104,-1.01709,-.57104,0,-.96825,2.90292,-.82572,-.53708,0,-.545,1.19522
STU07,female,24,55,master,26, , , ,L11,Elevator2ME,Elevator,Elevator,-1,-1,-2.92056,-.609243333,-.454266667,-1.09,0,-2.8552,-3.05128,-2.8552,-1.63299,-1.93649,1.74175,-.82572,-.53708,0,-1.09,0
STU07,female,24,55,master,26, , , ,WC-K,H38,WC-K,H38,1,-1,.380693333,-.3508,2.358336667,2.18001,2.39045,.57104,0,.57104,-1.63299,0,.58059,2.47717,2.14835,2.44949,2.18001,2.39045
STU07,female,24,55,master,26, , , ,WC-K,WC-J,WC-J,WC-J,-1,-1,0,.78844,0,0,0,0,0,0,.81649,.96824,.58059,0,0,0,0,0
STU07,female,24,55,master,26, , , ,WC-K,K32,K32,WC-K,-1,1,.761386667,.451363333,-.179026667,1.63501,1.19522,1.14208,0,1.14208,0,-.96825,2.32234,0,-.53708,0,1.63501,1.19522
STU07,female,24,55,master,26, , , ,WC-K,Elevator2ME,Elevator,Elevator,-1,-1,-1.43945,-.80277,-.179026667,1.09001,0,-1.14208,-2.03419,-1.14208,-1.63299,-1.93649,1.16117,0,-.53708,0,1.09001,0
STU07,female,24,55,master,26, , , ,H38,WC-J,H38,H38,1,1,-.380693333,1.13924,-2.358336667,-2.18001,-2.39045,-.57104,0,-.57104,2.44948,.96824,0,-2.47717,-2.14835,-2.44949,-2.18001,-2.39045
STU07,female,24,55,master,26, , , ,H38,K32,K32,H38,-1,1,.380693333,.802163333,-2.537363333,-.545,-1.19523,.57104,0,.57104,1.63299,-.96825,1.74175,-2.47717,-2.68543,-2.44949,-.545,-1.19523
STU07,female,24,55,master,26, , , ,H38,Elevator2ME,Elevator,H38,-1,1,-1.820143333,-.45197,-2.537363333,-1.09,-2.39045,-1.71312,-2.03419,-1.71312,0,-1.93649,.58058,-2.47717,-2.68543,-2.44949,-1.09,-2.39045
STU07,female,24,55,master,26, , , ,WC-J,K32,K32,WC-J,-1,1,.761386667,-.337076667,-.179026667,1.63501,1.19522,1.14208,0,1.14208,-.81649,-1.93649,1.74175,0,-.53708,0,1.63501,1.19522
STU07,female,24,55,master,26, , , ,WC-J,Elevator2ME,Elevator,Elevator,-1,-1,-1.43945,-1.59121,-.179026667,1.09001,0,-1.14208,-2.03419,-1.14208,-2.44948,-2.90473,.58058,0,-.53708,0,1.09001,0
STU07,female,24,55,master,26, , , ,K32,Elevator2ME,Elevator,Elevator,-1,-1,-2.200836667,-1.254133333,0,-.545,-1.19522,-2.28416,-2.03419,-2.28416,-1.63299,-.96824,-1.16117,0,0,0,-.545,-1.19522
STU08,male,23,85,master,39, , , ,L11,H79,H79,H79,-1,-1,-1.015563333,-2.190653333,-1.14208,-1.35873,-.96824,-1.82574,-.60858,-.61237,-1.82574,-2.18002,-2.5662,-2.28416,0, ,-1.35873,-.96824
STU08,male,23,85,master,39, , , ,L11,J10,J10,J10,-1,-1,-2.540806667,-1.90552,-1.9049,-2.03809,-2.90473,-2.73861,-2.43432,-2.44949,-1.82574,-2.18002,-1.7108,-2.28416,-1.52564, ,-2.03809,-2.90473
STU08,male,23,85,master,39, , , ,L11,H38,H38,H38,-1,-1,-1.62541,-1.90552,-1.396355,-.67936,-.96824,-1.82574,-1.82574,-1.22475,-1.82574,-2.18002,-1.7108,-2.28416,-.50855, ,-.67936,-.96824
STU08,male,23,85,master,39, , , ,L11,H92,H92,H92,-1,-1,-2.133823333,-1.582073333,-1.110835,-.67936,-.96824,-2.73861,-1.82574,-1.83712,0,-2.18002,-2.5662,-1.71312,-.50855, ,-.67936,-.96824
STU08,male,23,85,master,39, , , ,L11,K32,K32,K32,-1,-1,-2.236516667,-.466803333,-2.69897,-2.71746,-1.93649,-1.82574,-2.43432,-2.44949,0,-.54501,-.8554,-2.8552,-2.54274, ,-2.71746,-1.93649
STU08,male,23,85,master,39, , , ,H79,J10,J10,H79,-1,1,-1.525243333,.285133333,-.76282,-.67936,-1.93649,-.91287,-1.82574,-1.83712,0,0,.8554,0,-1.52564, ,-.67936,-1.93649
STU08,male,23,85,master,39, , , ,H79,H38, , , , ,-.609846667,.285133333,-.254275,.67937,0,0,-1.21716,-.61238,0,0,.8554,0,-.50855, ,.67937,0
STU08,male,23,85,master,39, , , ,H79,H92, , , , ,-1.11826,.60858,.031245,.67937,0,-.91287,-1.21716,-1.22475,1.82574,0,0,.57104,-.50855, ,.67937,0
