,fold,role,familiarity,test set size,hit number,HR,MAE
0,8,staff,familiar,10.0,3,0.3,1.2797972104441162
1,8,staff,unfamiliar,10.0,4,0.4,1.074332071904894
2,8,student,familiar,8.0,4,0.5,0.9393509654034445
3,8,student,unfamiliar,7.0,3,0.42857142857142855,0.8963445884303304
