,fold,role,familiarity,test set size,hit number,HR,MAE
0,5,staff,familiar,12.0,7,0.5833333333333334,0.6655068885023477
1,5,staff,unfamiliar,11.0,3,0.2727272727272727,0.7343946539540261
2,5,student,familiar,12.0,8,0.6666666666666666,0.8774338931185696
3,5,student,unfamiliar,11.0,4,0.36363636363636365,0.6730825686621791
